"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexp"
"ANKRD44-IT1",12.3311966928646,-0.190152336172296,0.503580866252518,-0.377600399291075,0.705727468023362,0.877270794633575,"insignificant"
"ANKRD46",33.5616744898341,-0.0611761809938435,0.395377116528143,-0.154728684176361,0.877035215613405,0.956528468720267,"insignificant"
"ANKRD49",399.146361885454,0.251832628406497,0.24029424291134,1.04801773590312,0.294630435497179,0.562693453286872,"insignificant"
"ANKRD50",119.067955108822,-0.538347886566547,0.302267290375358,-1.78103256193557,0.0749071314317896,0.224210276643446,"insignificant"
"ANKRD52",447.377935711701,-0.582072419841112,0.278579513816917,-2.08943009435953,0.0366690245657116,0.129750669043629,"insignificant"
"ANKRD53",2.48289608093408,0.718544892947953,0.997231658174128,0.720539592840008,0.471192831430945,0.731972755334809,"insignificant"
"ANKRD54",90.7877849452636,-0.688325059063295,0.369301694964695,-1.86385567260692,0.0623419750971698,0.195921287708359,"insignificant"
"ANKRD55",11.0017366495538,-0.764709989266198,0.518443976454501,-1.47500988341275,0.14020988629208,0.349447633337512,"insignificant"
"ANKRD6",84.8197000335716,-0.290112572469868,0.24925624464809,-1.16391295583972,0.244459288620139,0.503390414120385,"insignificant"
"ANKRD61",5.34160367574877,-0.81179700956247,0.694811031298672,-1.16837092820063,0.242657176339846,0.501444926558342,"insignificant"
"ANKRD66",2.44568434714872,2.98539476421269,1.32284471079097,2.25679910866305,0.0240206304713359,0.0933170470856916,"insignificant"
"ANKRD9",30.0892181384863,-0.761911166466872,0.40388805084881,-1.88644146531605,0.0592354893079941,0.188289786683891,"insignificant"
"ANKS1A",580.854893853865,-1.14107842191503,0.221153196329268,-5.15967411213047,2.47380069681031e-07,4.0609418507306e-06,"down"
"ANKS3",24.9508591957258,-0.392597744143596,0.502380997333573,-0.78147411272986,0.434523696543845,0.701920629151241,"insignificant"
"ANKS6",19.7130251644473,0.49636542321142,0.572686300322122,0.866731791789373,0.386088981973987,0.657268253090701,"insignificant"
"ANKUB1",15.7247387656221,-1.4401376255201,0.656439051731621,-2.19386342375756,0.0282452295756037,0.105473791784803,"insignificant"
"ANKZF1",1096.39268932006,-1.84836552442903,0.299610216486536,-6.16923396706698,6.86216256789524e-10,1.79119456648267e-08,"down"
"ANLN",2.38425116438291,0.121721318125705,1.01521846620226,0.119896674635009,0.90456499873102,0.967614337191646,"insignificant"
"ANO10",177.986180461108,-1.17799381979155,0.325632332575284,-3.61755790794886,0.000297395806783806,0.0023600374777537,"down"
"ANO6",108.8200593281,0.280783158160673,0.360630516601766,0.778589568088976,0.436221526138422,0.703585981082418,"insignificant"
"ANO7",3.31175779029131,0.849430644324538,0.880584942673078,0.964620904993028,0.334734724748882,0.606764321996597,"insignificant"
"ANO8",17.6163474880293,0.0647950174261906,0.739355054264722,0.0876372144241691,0.930165023123877,0.976673274280071,"insignificant"
"ANO9",63.1655078417019,0.431044705993508,0.642055127799132,0.671351551183874,0.501996601318195,0.752994901977292,"insignificant"
"ANOS1",22.4868181392487,-0.776096122651509,0.570836927209191,-1.35957588876709,0.173964172424958,0.403153304872022,"insignificant"
"ANP32A",14558.5610735357,1.87947437776649,0.308192509068525,6.09837787247647,1.07150214170596e-09,2.73362872727312e-08,"up"
"ANP32A-IT1",186.011204920055,1.57598230399494,0.393548177601933,4.00454733038814,6.21363499678425e-05,0.000598692641056845,"up"
"ANP32AP1",59.8345484101184,1.87417871934692,0.370037885270792,5.06482928896699,4.08766489116432e-07,6.42952230689909e-06,"up"
"ANP32B",596.083483423869,-0.660846311995964,0.24119931763777,-2.73983491523974,0.00614700511044347,0.03096443531232,"down"
"ANP32D",26.7888803845016,1.64481827504767,0.497115234287306,3.30872635075402,0.000937213919692262,0.00630442262791466,"up"
"ANP32E",893.899893027884,1.83628599533588,0.272945728766504,6.72765975725071,1.72413493358177e-11,6.01049423203607e-10,"up"
"ANPEP",47882.5974175249,0.145717394217083,0.43875188167552,0.332117992658203,0.739800164341194,0.894828351805945,"insignificant"
"ANTKMT",21.1867259626136,-0.496702646480829,0.447357719308738,-1.11030306406323,0.266868453199301,0.530134312863034,"insignificant"
"ANTXR2",4673.88102958236,0.196059004069703,0.488253462841299,0.401551691878999,0.688013988273057,0.867577819810106,"insignificant"
"ANXA1",963.213260870028,-0.254312770062368,0.31807003577272,-0.799549600592021,0.423971797984712,0.69262545930552,"insignificant"
"ANXA11",6033.09508326801,-1.275017992151,0.376359284936122,-3.38776813322782,0.000704638051734413,0.0049244624147984,"down"
"ANXA2",260.26054447606,0.470727696806766,0.343748090407194,1.36939727068492,0.170875126950354,0.398473125339632,"insignificant"
"ANXA2P1",4.73342184653325,1.17216002843647,0.869249661267975,1.34847337958883,0.177506176562544,0.408924513534018,"insignificant"
"ANXA2P2",14.3507329608005,0.0633249434441663,0.642744622927893,0.0985227121087413,0.921517238037264,0.972962507393493,"insignificant"
"ANXA2R",62.7462037402753,-0.38747707937144,0.390211661386551,-0.992992054605971,0.320713826510792,0.59198340682214,"insignificant"
"ANXA2R-AS1",50.5411079834085,-0.609111019385819,0.458420017946191,-1.32871819628373,0.183940959340316,0.417848978608379,"insignificant"
"ANXA2R-OT1",43.2933801310509,-0.898150473477783,0.361031954373781,-2.48773124538422,0.0128560844053091,0.0564423922514988,"insignificant"
"ANXA3",224.659381636634,-0.671839019321144,0.513327018782216,-1.30879340992993,0.190604339858183,0.42812375305675,"insignificant"
"ANXA4",110.427039926016,0.176889260916089,0.459981637569852,0.384557222437444,0.700565492708191,0.874438572156918,"insignificant"
"ANXA5",2922.85484521062,2.08505670849221,0.305814837955075,6.81803643810937,9.22932369774442e-12,3.47850787195179e-10,"up"
"ANXA6",529.127867289332,0.9504558356248,0.319074852370388,2.97878641504938,0.00289392423771369,0.0163272851469013,"up"
"ANXA7",5381.47771511264,1.51913264062864,0.23575997371002,6.44355620134716,1.16706024699424e-10,3.50384323584277e-09,"up"
"ANXA9",265.93180183431,-1.89449275492244,0.421573300824197,-4.49386322904844,6.99425597782545e-06,8.48979964544533e-05,"down"
"AOAH",2435.58334270403,1.2652745689874,0.265527513629014,4.76513545317643,1.8872682241961e-06,2.61207184894871e-05,"up"
"AOAH-IT1",24.9485264047369,2.43236200296801,0.537675604700371,4.52384668693215,6.07257196636995e-06,7.52731997589594e-05,"up"
"AOC1",132.465330085067,3.26820001167847,1.36253343392153,2.39862004873687,0.0164569810116593,0.0687718031585404,"insignificant"
"AOC2",444.538808719084,-1.356858328815,0.411339836793201,-3.29863097966159,0.000971575417117748,0.00649032106054293,"down"
"AOC3",424.77140114856,-1.50294796694872,0.462180297201291,-3.25186507527418,0.00114650432682861,0.00746622529042364,"down"
"AOC4P",10.7960837755683,-1.79347372786844,0.687100437036142,-2.61020606478541,0.00904876973250901,0.0424407994106867,"down"
"AOPEP",49.9755260129917,-0.57193606213681,0.307857808167004,-1.85779293870159,0.0631984242823581,0.198061027240921,"insignificant"
"AP1AR",202.584365776337,2.68248290707996,0.454876085044666,5.89717286811539,3.69782404362431e-09,8.29489166149362e-08,"up"
"AP1B1",833.975477830084,0.915793536206149,0.203514379201068,4.49989597688999,6.79867238480109e-06,8.25881802313683e-05,"up"
"AP1G1",4052.77617264504,0.441588111375625,0.248138794583318,1.77960125951749,0.0751412399525659,0.224740617676311,"insignificant"
"AP1G2",392.671483175514,-0.578729310207089,0.203607203084768,-2.8423813177481,0.00447778994146847,0.0238091780322121,"down"
"AP1G2-AS1",66.4968218442256,-0.445968263878514,0.287588078441155,-1.55071888339685,0.120969067157895,0.315082221434516,"insignificant"
"AP1M1",805.715601688359,-0.730222795396529,0.374649553855823,-1.94908225001528,0.0512856030468313,0.168489811463313,"insignificant"
"AP1M2",33.2662930012879,-2.91051050342163,0.556729690703439,-5.22787009930105,1.71473912953701e-07,2.8869040867429e-06,"down"
"AP1S1",15.4068011676195,0.820957239048083,0.491126071820498,1.67158146584435,0.0946068820510442,0.265983956088675,"insignificant"
"AP1S2",615.373239657862,0.696687424175226,0.374022772836299,1.86268718049462,0.0625062905358695,0.196359526584932,"insignificant"
"AP1S3",135.490197212647,3.56721349667705,0.384505222644673,9.27741233822868,1.73644370962103e-20,1.95870850445252e-18,"up"
"AP2A1",1141.71849078091,-0.942531229039138,0.217247441404744,-4.33851475048283,1.43448858623719e-05,0.000162164407190868,"down"
"AP2A2",12.6259346633631,0.0107240061015439,0.547566563231769,0.0195848446958671,0.984374553696523,0.994866642205469,"insignificant"
"AP2B1",1891.19962356495,-0.453550994689808,0.247465923762362,-1.83278161208711,0.0668350547450751,0.206224928592072,"insignificant"
"AP2M1",1752.22666611198,-1.0048159442803,0.370618610252039,-2.71118588350696,0.00670430301092483,0.033251995335592,"down"
"AP2S1",189.725683747562,0.0466777667658113,0.341132485298159,0.136831784651097,0.891163759410376,0.962118662390465,"insignificant"
"AP3B1",747.472855974052,-0.582441654439394,0.240292083770631,-2.42389031423674,0.0153552425123602,0.0653435704002134,"insignificant"
"AP3D1",2082.61819090167,0.492154378966784,0.311156366926992,1.58169470812166,0.113719281369261,0.301621580682461,"insignificant"
"AP3M1",519.256960107535,-0.578514259277365,0.242166986873623,-2.38890637714903,0.0168986080396847,0.070287926669305,"insignificant"
"AP3M2",203.863136275767,0.0930314140884899,0.269627813982266,0.345036414138671,0.730066995271649,0.889758028712465,"insignificant"
"AP3S1",192.825111190569,-0.753315383514549,0.340233363706968,-2.21411379327089,0.0268209520220211,0.101353547339497,"insignificant"
"AP3S2",25.9355194602468,0.385892179711064,0.365738867751642,1.05510300855721,0.291378216225664,0.558985369526712,"insignificant"
"AP4B1",165.673456178472,-1.32908393399627,0.344070237488916,-3.86282737994473,0.000112082210176614,0.00100797395393456,"down"
"AP4B1-AS1",17.8375026437699,-1.06023896651422,0.475946404882327,-2.22764360784772,0.0259042902567482,0.0986925335909693,"insignificant"
"AP4E1",226.553012487676,0.972158389886142,0.490331457068324,1.98265556058476,0.0474059166680678,0.158844522813946,"insignificant"
"AP4M1",90.680906509152,0.103990443505587,0.282222385610234,0.368469862093803,0.712522913359955,0.880566293304235,"insignificant"
"AP4S1",48.5651407757104,0.00766616190553001,0.304095101036743,0.0252097514211639,0.979887658919876,0.993079497023079,"insignificant"
"AP5B1",4459.77898576888,-0.742621604457364,0.240626320123892,-3.08620272327237,0.0020273055195702,0.0121269730170654,"down"
"AP5M1",481.735011917633,0.117458215677512,0.252808609374028,0.46461319481305,0.642208481448679,0.841639530210584,"insignificant"
"AP5S1",52.4287745992272,0.122756628127084,0.344330219182579,0.356508436635337,0.721459835090196,0.884916016756844,"insignificant"
"AP5Z1",3084.57094376552,0.378401361565789,0.281467162310352,1.34438901667881,0.178822623619947,0.410400649935504,"insignificant"
"APAF1",1620.37589382879,0.108641140754737,0.330821505122198,0.328398060805047,0.742610709020537,0.895692989906998,"insignificant"
"APBA3",1026.13048521265,1.2507056374343,0.238345014576957,5.2474587717062,1.54211544991375e-07,2.62425508459461e-06,"up"
"APBB1",115.421985347728,0.199947270159303,0.520673732947948,0.384016433913888,0.700966267140897,0.874657023600589,"insignificant"
"APBB1IP",3076.20940565653,-1.46045040842998,0.373278102922425,-3.91249954657396,9.13457097747902e-05,0.000841126209191537,"down"
"APBB2",10.7431031273152,-0.69065559891434,0.631866887088885,-1.09303970982924,0.274376365070558,0.539595461668026,"insignificant"
"APBB3",959.760547863884,-0.4709269660964,0.423211679015765,-1.11274567656451,0.265817672241798,0.529155764533275,"insignificant"
"APC",1844.53900538628,-0.313986069407055,0.203025619840173,-1.54653422387891,0.121975601322173,0.316971975659002,"insignificant"
"APC2",81.7993880025285,0.218497996702434,0.259141613431195,0.843160593967851,0.399138633851118,0.669396797977953,"insignificant"
"APEH",449.070089325733,-1.21342374634211,0.302760351201159,-4.00786873686737,6.12691556744389e-05,0.00059141962494544,"down"
"APEX2",122.951898978553,0.212450665173062,0.223910115025082,0.94882120510395,0.342711555019641,0.614662223381053,"insignificant"
"APH1A",1933.53574032136,0.320390305926864,0.270054053049318,1.18639325094059,0.235467035761101,0.492255153394137,"insignificant"
"APH1B",444.798722679221,-0.466110800265653,0.270163060792165,-1.72529434223515,0.0844744410502515,0.244663298776502,"insignificant"
"API5",438.395983383749,-0.0495685518023053,0.284202782549088,-0.17441261960109,0.861541197313482,0.951146100530912,"insignificant"
"APIP",44.3738125726014,0.168575425819006,0.335129802978345,0.503015322185174,0.614953499599358,0.825724484794921,"insignificant"
"APLF",50.8947937610905,2.78753785666072,0.440077528749647,6.33419721425155,2.38580191697673e-10,6.76419818184856e-09,"up"
"APLP1",11.7271476690249,2.59674725424235,0.63286410790457,4.10316720731762,4.07532497215824e-05,0.000411230236168197,"up"
"APLP2",17071.2726568176,0.441338260862694,0.362837154264999,1.21635355055277,0.223850270214326,0.47590784426826,"insignificant"
"APMAP",3583.08059205883,0.781539273079788,0.333271491655362,2.34505288525543,0.0190243809300243,0.0773828515182931,"insignificant"
"APOA1-AS",14.7364290812394,1.08907502045213,0.716912004643654,1.51911952010549,0.12873241412733,0.329274746339293,"insignificant"
"APOA2",16.6330448548066,1.06552170408741,0.565307132722723,1.88485451962277,0.059449481866265,0.18870878746373,"insignificant"
"APOBEC2",5.34562553944036,-0.607738538529066,0.826066659305687,-0.735701570427589,0.461912333741505,0.724309360981615,"insignificant"
"APOBEC3A",871.20625634065,-0.00478112529908294,1.543718086201,-0.00309714924105671,0.997528836388763,0.998983789983598,"insignificant"
"APOBEC3A_B",609.847416364657,-0.0841027376542682,0.248914239746564,-0.337878370236668,0.735454848036252,0.892777645797108,"insignificant"
"APOBEC3B",27.6102029924423,2.92661930252698,1.32661665281105,2.2060776158098,0.0273785657044751,0.103066104792627,"insignificant"
"APOBEC3C",262.938900244303,0.0461582575242666,0.387530835339547,0.119108605857967,0.905189312794052,0.967823265243309,"insignificant"
"APOBEC3D",89.048071314943,-0.0520866668790908,0.38557308126915,-0.135088960846651,0.892541538139214,0.962261851901329,"insignificant"
"APOBEC3F",174.26546591248,0.194703903569298,0.280161500104885,0.694970235012327,0.487073955162034,0.742879668426212,"insignificant"
"APOBEC3G",509.015105113898,-0.109171188209035,0.36884953954888,-0.295977564029377,0.767247215476325,0.907691645922755,"insignificant"
"APOBEC3H",12.8818022460888,0.101504392453079,0.602085361773734,0.168588042323514,0.866120686772336,0.952557830316089,"insignificant"
"APOBR",29992.3272331633,0.181562517656409,0.348732730978792,0.520635149866248,0.602620958275267,0.818701838702944,"insignificant"
"APOL1",1239.35545736349,-1.24692352908541,0.462628798070855,-2.69530028023554,0.0070325222873626,0.0345866060299066,"down"
"APOL2",3947.78566078676,-0.468302908446975,0.376494486172302,-1.24385064229774,0.213554537880832,0.46103257173125,"insignificant"
"APOL3",337.322568780397,1.06287339381672,0.449002015177425,2.36719069823489,0.0179236947629376,0.0737688266083687,"insignificant"
"APOL4",5.85277195655281,-0.551839849728104,0.711823195537405,-0.775248479099479,0.438192846745296,0.705109174220675,"insignificant"
"APOL6",1872.18353244751,0.100606813178411,0.612801514011249,0.164175203353958,0.869593221081447,0.953406647489168,"insignificant"
"APOLD1",24.4721401280131,-0.577970672273538,0.394161498816052,-1.466329598425,0.142558515672257,0.353530791378186,"insignificant"
"APOO",34.5089095712141,0.419293500368395,0.396916784946467,1.05637633950135,0.290796311308367,0.558396807901474,"insignificant"
"APOOL",15.6656484541407,-0.233004655863753,0.576844201675977,-0.40392996096134,0.686264223593555,0.866849659842381,"insignificant"
"APP",249.701513463403,0.048897437897256,0.2263542416435,0.216021743362193,0.828970798937959,0.935700511939491,"insignificant"
"APPBP2",817.307632844509,0.133628210765697,0.226980237082842,0.588721786896917,0.556047920294279,0.790877128459628,"insignificant"
"APPL1",87.8632369936076,0.00881145806470501,0.454396222060394,0.0193915742185328,0.984528731945725,0.994866642205469,"insignificant"
"APPL2",2309.41291477808,-1.35180516313874,0.233703740675408,-5.78426840422836,7.28285811953318e-09,1.56690593220256e-07,"down"
"APRG1",17.4351183649845,-0.223398611611013,0.403167143040232,-0.554109171512323,0.579504133746834,0.805025446879838,"insignificant"
"APRT",119.61066223847,0.46309931922348,0.400081246725816,1.15751318766723,0.247062754502871,0.506769063399056,"insignificant"
"APTR",91.8782007307555,-1.23357228795365,0.404100794587307,-3.05263514567806,0.00226841560078354,0.0133071393638832,"down"
"APTX",100.473477477988,0.171687697973502,0.299660037131417,0.572941589465957,0.566684243639528,0.797813816132248,"insignificant"
"AQP11",3.90036611801364,-0.805068552236306,0.848965983586913,-0.948293062149394,0.342980281839125,0.61500449764999,"insignificant"
"AQP3",124.091057717159,-0.0273511162692175,0.69983388488342,-0.0390822977566651,0.968824774529524,0.98997675706462,"insignificant"
"AQP9",133655.775482631,2.73499407119386,0.313470443203027,8.72488660572846,2.66447488368016e-18,2.33763263128206e-16,"up"
"AQR",285.621421940041,-0.25206615160039,0.290616634667046,-0.867349358336551,0.385750620154289,0.657268253090701,"insignificant"
"ARAF",1651.12342894439,0.612064316591206,0.263044660085382,2.32684562534945,0.0199734830792774,0.0804918501899107,"insignificant"
"ARAP1",51143.189269667,0.391747849122383,0.280850041078074,1.39486484537661,0.163056599917077,0.386055446160493,"insignificant"
"ARAP1-AS2",371.395026679699,0.620966206530894,0.276816684798397,2.24323980681706,0.0248813546150574,0.095835695629509,"insignificant"
"ARAP2",940.436888419225,0.887185241639198,0.36758975057178,2.413520073014,0.015799257596825,0.0667831573792988,"insignificant"
"ARAP3",11884.6563561601,0.014120784778965,0.294648208461306,0.0479242173326141,0.961776638922033,0.987714811475222,"insignificant"
"ARB2A",291.384875297354,-0.136083141459128,0.307412719814238,-0.442672448756706,0.658002673343493,0.851666110764728,"insignificant"
"ARB2BP",3.47484773985466,0.639212299297435,1.16324019245493,0.549510155721517,0.582655396996434,0.806565044650042,"insignificant"
"ARCN1",2757.14856345704,0.658583796534699,0.215643425017417,3.0540406992771,0.00225781448113386,0.0132547978758609,"up"
"AREG",29.9970255063024,0.0769817439263639,0.498860176263167,0.154315272273314,0.877361156018895,0.956596828274485,"insignificant"
"AREL1",4182.09214411495,-0.0279029331478882,0.282840804202284,-0.0986524318037661,0.921414238466344,0.972962507393493,"insignificant"
"ARF1",10065.8761034954,0.217282478066164,0.324017868097431,0.670587950417685,0.502483060757641,0.753167066374673,"insignificant"
"ARF3",730.138715032718,-0.36791562575662,0.241991931080258,-1.52036319605466,0.128419719031082,0.328634613991061,"insignificant"
"ARF4",2494.07562354924,0.726122244699677,0.334503952552164,2.17074339229652,0.029950575134642,0.110535050835772,"insignificant"
"ARF4-AS1",2.97433931308848,1.87082723280228,1.11025212744208,1.6850471947417,0.0919794663630082,0.261342161353837,"insignificant"
"ARF5",2081.99629744291,-0.142463012676723,0.352799882701361,-0.403806859531515,0.686354751888095,0.866849659842381,"insignificant"
"ARF6",1674.79884030258,-0.216341080976767,0.248045741909696,-0.872182200392409,0.383108988262868,0.655122592598507,"insignificant"
"ARFGAP1",920.124156824291,-0.208295810348648,0.255551354726305,-0.815083960606402,0.415024252033032,0.684926636859196,"insignificant"
"ARFGAP2",1194.12591337322,0.0726038266150868,0.260853107028941,0.278332228594201,0.780757338307934,0.914125139869431,"insignificant"
"ARFGAP3",1503.06000470549,0.934170541938063,0.308842488326837,3.024747491833,0.00248840785196314,0.0143681670194522,"up"
"ARFGEF1",2441.42564732759,-0.128607551480831,0.278608862674906,-0.46160610343145,0.644363816895029,0.843198029802247,"insignificant"
"ARFGEF1-DT",4.30051978509944,-0.256615853089734,0.82245925417633,-0.312010414846298,0.755032608273157,0.901790572519263,"insignificant"
"ARFGEF2",425.288764436091,0.614532474132872,0.239330941643705,2.56771009177633,0.0102372733221366,0.046782662299312,"up"
"ARFGEF3",6.47954592614865,3.25403111882152,0.940557521305887,3.45968326775332,0.000540811114577163,0.00394844619574783,"up"
"ARFIP1",1607.53104182124,1.69163320865025,0.347286446337758,4.87100267369786,1.11033337280264e-06,1.60718465841424e-05,"up"
"ARFIP2",204.093311939006,0.141142626088705,0.198352214106222,0.7115757528833,0.476727526218527,0.735993850233941,"insignificant"
"ARFRP1",243.803560547801,0.249449132721354,0.217600056154659,1.14636520380334,0.251644073957936,0.513034239083879,"insignificant"
"ARG1",34.7956138655316,-0.727511774436536,0.814799500286367,-0.892872141159693,0.371925647622809,0.643595203512973,"insignificant"
"ARG2",5.20368282336303,0.458196683090579,0.72654042887401,0.630655452719528,0.528265832392651,0.772227531717555,"insignificant"
"ARGFXP2",6.01891796766218,-1.63107545723372,0.720711036439115,-2.26314760669204,0.0236265917076712,0.0920580153583874,"insignificant"
"ARGLU1",2008.80433063001,-0.303610203946023,0.228940314389916,-1.32615439423628,0.184788561951921,0.41897788518948,"insignificant"
"ARHGAP1",1260.28446141374,-0.804379541168964,0.408976244836773,-1.96681237926179,0.0492048448868386,0.163285500889008,"insignificant"
"ARHGAP10",28.5372233073339,0.276109827555971,0.392229093086971,0.703950401493415,0.48146366195084,0.739417617533156,"insignificant"
"ARHGAP12",146.484826322078,-0.266985699529108,0.289885987383156,-0.92100243250537,0.357049157033302,0.628878015600034,"insignificant"
"ARHGAP15",1418.8109407562,0.0358135248798318,0.422861305158404,0.0846933130152829,0.932505212308124,0.977505629788907,"insignificant"
"ARHGAP15-AS1",70.2975577522335,-0.086787058627204,0.356193886878934,-0.243651173768465,0.80750099145493,0.926867655634339,"insignificant"
"ARHGAP18",1374.14797222714,-0.616671138553605,0.453908219990976,-1.35858112145637,0.174279360757731,0.403669648736593,"insignificant"
"ARHGAP19",241.909227679855,-1.66236902604567,0.315151489737521,-5.27482521954823,1.32882670646065e-07,2.28344193127602e-06,"down"
"ARHGAP21",74.7502826784106,0.158953252947866,0.29229720158278,0.543806961158505,0.586574318051377,0.809097362593332,"insignificant"
"ARHGAP22",19.5292069628014,-0.873323992231385,0.544150756881493,-1.6049302168325,0.108509162801819,0.2918713505308,"insignificant"
"ARHGAP24",37.9344854686635,0.411659106631814,0.550811297454745,0.747368669695152,0.45484105183765,0.718570429549397,"insignificant"
"ARHGAP25",17005.5626678256,-0.788062615109552,0.472460334816931,-1.66799741065017,0.0953162408021963,0.267410973101211,"insignificant"
"ARHGAP26",15747.3727135704,-0.117178871674694,0.318633009361688,-0.367754966472045,0.713055950873009,0.880696040684073,"insignificant"
"ARHGAP26-AS1",1.91898429051095,1.27061516255104,1.36418688390539,0.931408429110189,0.351642332313603,0.623325614300776,"insignificant"
"ARHGAP26-IT1",8.33094291079463,-0.790318300025006,0.684801954082035,-1.15408300942192,0.248466138437221,0.50831279708689,"insignificant"
"ARHGAP27_1",213.623410789254,-0.902985418516723,1.06305615653593,-0.849424005462882,0.395645400185011,0.666456763703648,"insignificant"
"ARHGAP27P1",1152.18425336084,-0.715172965862992,0.436296336923398,-1.63919085570631,0.101173517659655,0.277866467979353,"insignificant"
"ARHGAP27P1-BPTFP1-KPNA2P3",616.794886355466,-0.506265439694206,0.361671499783279,-1.39979356957231,0.161575144010081,0.383912916293484,"insignificant"
"ARHGAP30",19100.27743775,-0.403701160427987,0.328514031905311,-1.22887037149252,0.219120411705622,0.468691526703939,"insignificant"
"ARHGAP31",1835.39060474797,4.28008239473771,0.504293932956478,8.48727719099308,2.11534789172893e-17,1.69571441148139e-15,"up"
"ARHGAP31-AS1",25.6570049356958,6.02756143097013,0.96212701898531,6.26482918786232,3.73234304038232e-10,1.01796582526361e-08,"up"
"ARHGAP32",14.2945068058237,-0.0299755228776081,0.735827408171607,-0.0407371654612481,0.967505432422061,0.989626646078709,"insignificant"
"ARHGAP33",192.268381109008,-1.93151276927407,0.285319279468644,-6.76965388694086,1.29090841750585e-11,4.69724095144063e-10,"down"
"ARHGAP35",245.356203366977,-0.243799688484709,0.323193234028376,-0.754346511051354,0.450641180841872,0.714725874043874,"insignificant"
"ARHGAP4",8494.45628072544,-0.540756001094241,0.336596488440696,-1.60654082756278,0.10815513188111,0.291292715474065,"insignificant"
"ARHGAP42",2.14323685385767,0.733850284038993,1.2288268130258,0.597195858895685,0.550376623670333,0.78694685017424,"insignificant"
"ARHGAP45",16483.4095438129,-0.601692351984629,0.284382435770804,-2.11578591467428,0.0343630195913159,0.123164050246496,"insignificant"
"ARHGAP5",65.9325764019369,-0.142452479797681,0.423279645260105,-0.336544602115567,0.736460223330159,0.892904318805234,"insignificant"
"ARHGAP6",12.161968459542,-0.523931323782684,0.508858676721705,-1.02962049730209,0.303188189408355,0.571490557070511,"insignificant"
"ARHGAP9",14250.9245920765,-0.822842738609981,0.307787983959972,-2.67340761008068,0.00750849555135287,0.0364814799722302,"down"
"ARHGDIA",3483.5926572228,0.960293755225007,0.35748307578788,2.68626354718627,0.00722560704024454,0.0353819492649742,"up"
"ARHGDIB",13728.3596854947,-1.03298027184088,0.52966819955936,-1.95024030647909,0.0511474837653127,0.168240171552139,"insignificant"
"ARHGEF1",7995.60624802174,-0.851031893724057,0.214359955843529,-3.97010668515562,7.18404569847793e-05,0.000680975088057404,"down"
"ARHGEF10L",37.1687005824366,-0.0965479275992341,0.555243770191508,-0.173883855672859,0.861956740647925,0.951154757531447,"insignificant"
"ARHGEF11",780.499426167643,-0.691304635395218,0.436347457506364,-1.58429852976773,0.113125800230628,0.300552260639649,"insignificant"
"ARHGEF12",62.0847737856413,0.44695236928185,0.515427178966982,0.867149400576102,0.385860156240604,0.657268253090701,"insignificant"
"ARHGEF17",148.023781850136,0.116148952955868,0.518514058392982,0.224003478933331,0.822754596220447,0.933400903988024,"insignificant"
"ARHGEF18",2350.80641723067,-1.34820447388639,0.227795681133057,-5.9184812775221,3.24927984792788e-09,7.38311185014058e-08,"down"
"ARHGEF18-AS1",16.6133758441423,-1.69921940794836,0.475478832979709,-3.57370147751851,0.000351970185907489,0.00272403150977208,"down"
"ARHGEF2",13788.5928988467,0.741106459810677,0.256024320524728,2.89467210885185,0.00379554773648515,0.0206331462494229,"up"
"ARHGEF2-AS1",6.64672946078059,0.89253885839536,0.616377117676639,1.44804022212843,0.147605801979083,0.361898901545363,"insignificant"
"ARHGEF2-AS2",147.098509556872,2.29820822693494,0.346190493015501,6.63856539478118,3.16750814217765e-11,1.03994362954822e-09,"up"
"ARHGEF3",385.692679724283,0.768806846356929,0.417739105354051,1.84039951372361,0.0657096048149937,0.203300562609206,"insignificant"
"ARHGEF39",5.56832042490039,1.16913539605598,0.844272522582097,1.38478437327361,0.166118410597475,0.391076616004074,"insignificant"
"ARHGEF40",1206.51349379281,-1.74850392735501,0.39049382505859,-4.47767369200438,7.54608257177063e-06,9.06218524512561e-05,"down"
"ARHGEF6",1510.20867396147,-0.860723971125221,0.232752274638873,-3.69802603416305,0.000217282608424147,0.0017895602516713,"down"
"ARHGEF7",581.718588214796,-0.363939506651172,0.222364417573962,-1.63668050231157,0.101697245029243,0.278965241184957,"insignificant"
"ARHGEF9",35.6670427282496,0.213847853529431,0.488721117716358,0.437566222897581,0.661700760896355,0.854561532227285,"insignificant"
"ARID1A",5123.75953982878,0.215552930716981,0.203635800295644,1.05852178449976,0.289817624502583,0.557398602623893,"insignificant"
"ARID1B",307.056676072942,-0.305529422083462,0.295469403275423,-1.03404758224208,0.301113919381023,0.56900694206834,"insignificant"
"ARID2",1289.13495808006,0.542497945488712,0.38769770851368,1.39928076327428,0.161728805905564,0.384005608609332,"insignificant"
"ARID3A",3700.20691001256,1.45250953805962,0.310459145444882,4.67858511939855,2.88861252560223e-06,3.87569830113087e-05,"up"
"ARID3B",1065.92462745047,-1.12176567136901,0.31508750413726,-3.56017187809625,0.000370612138188251,0.00284526343523036,"down"
"ARID4A",3012.25519753531,-0.10859780090834,0.250536757965156,-0.433460550022138,0.664680219981112,0.856238684553529,"insignificant"
"ARID4B",5171.81614778597,0.619446687981985,0.305105394135353,2.03027117805456,0.0423289822178786,0.145317236344508,"insignificant"
